pinyin	verb	id
ta-rux	踏入	3296
ta-shang	踏上	3297
tai-tou	抬头	3298
tan-fang	坍方	3299
tan-ta	坍塌	3300
tan-bo	摊薄	3301
tan-pian-yi	贪便宜	3302
tan	谈	3303
tan-dao	谈到	3304
tan-hao	谈好	3305
tan-lian-ai	谈恋爱	3306
tan-lun	谈论	3307
tan-pan	谈判	3308
tan-qi	谈起	3309
tan-cheng	坦诚	3310
tan-shuai	坦率	3311
tan-ce	探测	3312
tan-jiang	探将	3313
tan-ming	探明	3314
tan-qin	探亲	3315
tan-suo	探索	3316
tan-tao	探讨	3317
tan-tou-tan-nao	探头探脑	3318
tang-tang-zheng-zheng	堂堂正正	3319
tang-jin	躺进	3320
tang	烫	3321
tao-bi	逃避	3322
tao-fei	逃废	3323
tao-hui	逃汇	3324
tao-li	逃离	3325
tao-tao-hui	逃套汇	3326
tao-jin	淘金	3327
tao-tai	淘汰	3328
tao-hao	讨好	3329
tao-lun	讨论	3330
tao-hui	套汇	3331
tao-li	套利	3332
tao-qu	套取	3333
te-shu	特殊	3334
te-you	特有	3335
teng-fei	腾飞	3336
teng-kong	腾空	3337
teng-kong-er-qi	腾空而起	3338
ti-qiu	踢球	3339
ti	提	3340
ti-chang	提倡	3341
ti-chu	提出	3342
ti-dao	提到	3343
ti-gao	提高	3344
ti-gong	提供	3345
ti-jiao	提交	3346
ti-lian	提炼	3347
ti-qi	提起	3348
ti-qian	提前	3349
ti-qu	提取	3350
ti-shang	提上	3351
ti-sheng	提升	3352
ti-shi	提示	3353
ti-xing	提醒	3354
ti-yi	提议	3355
ti	题	3356
ti-ci	题词	3357
ti-xie	题写	3358
ti-hui	体会	3359
ti-liang	体谅	3360
ti-xian	体现	3361
ti-bu	替补	3362
ti-dai	替代	3363
tian-zhen	天真	3364
tian-jia	添加	3365
tian	填	3366
tian-bu	填补	3367
tian-ci	填词	3368
tian-ping	填平	3369
tian-ru	填入	3370
tian-shang	填上	3371
tian-tuo	填妥	3372
tian-xie	填写	3373
tiao-xuan	挑选	3374
tiao-zhan	挑战	3375
tiao-wang	眺望	3376
tao	跳	3377
tiao-chu	跳出	3378
tiao-dong	跳动	3379
tiao-lou-da-pai-mai	跳楼大拍卖	3380
tie-jin	贴金	3381
tie-jin	贴近	3382
tie-man	贴满	3383
tie-shang	贴上	3384
tie-xin	贴心	3385
ting	听	3386
ting-dao	听到	3387
ting-qu	听取	3388
ting-ren	听任	3389
ting-shuo	听说	3390
ting	停	3391
ting-chan	停产	3392
ting-diao	停掉	3393
ting-dun	停顿	3394
ting-huo	停火	3395
ting-kao	停靠	3396
ting-xia	停下	3397
ting-yun	停运	3398
ting-zhan	停战	3399
ting-zhi	停职	3400
ting-zhi	停止	3401
ting	挺	3402
tong	通	3403
tong-bao	通报	3404
tong-che	通车	3405
tong-guo	通过	3406
tong-hang	通航	3407
tong-li-he-zuo	通力合作	3408
tong-shang	通商	3409
tong-shun	通顺	3410
tong-wang	通往	3411
tong-hang	通行	3412
tong-xun	通讯	3413
tong-yong	通用	3414
tong-zhi	通知	3415
tong-zhi	通指	3416
tong	同	3417
tong-bu	同步	3418
tong-gen	同根	3419
tong-qi	同期	3420
tong-qing	同情	3421
tong-shi-cao-ge	同室操戈	3422
tong-xin-he-li	同心合力	3423
tong-yi	同意	3424
tong-yuan	同源	3425
tong-chou	统筹	3426
tong-ji	统计	3427
tong-yi	统一	3428
tong-zhan	统占	3429
tong-chi	痛斥	3430
tong-ku	痛苦	3431
tong-xin	痛心	3432
tong-xin-ji-shou	痛心疾首	3433
tou-gong-jian-liao	偷工减料	3434
tou-pao	偷跑	3435
tou-yun	偷运	3436
tou	投	3437
tou-biao	投标	3438
tou-chan	投产	3439
tou-fang	投放	3440
tou-gong	投工	3441
tou-liao	投料	3442
tou-piao	投票	3443
tou-ru	投入	3444
tou-xia	投下	3445
tou-xiang	投向	3446
tou-yi	投以	3447
tou-zi	投资	3448
tou-zi-yu	投资于	3449
tou-tong	头痛	3450
tou-guo	透过	3451
tou-lu	透露	3452
tou-ming	透明	3453
tou-ming-hua	透明化	3454
tou-shi	透视	3455
tu-xian	凸显	3456
tu-xian	凸现	3457
tu-chu	突出	3458
tu-fei-meng-jin	突飞猛进	3459
tu-po	突破	3460
tu-jing	途经	3461
tu-jing	途径	3462
tu-sha	屠杀	3463
tu-sheng-tu-zhang	土生土长	3464
tuan-jie	团结	3465
tuan-ju	团聚	3466
tuan-yuan	团圆	3467
tui	推	3468
tui-bo-zhu-lan	推波助澜	3469
tui-chen-chu-xin	推陈出新	3470
tui-chi	推迟	3471
tui-chu	推出	3472
tui-dong	推动	3473
tui-fan	推翻	3474
tui-guang	推广	3475
tui-jian	推荐	3476
tui-jie	推介	3477
tui-jin	推进	3478
tui-ju	推举	3479
tui-kai	推开	3480
tui-li	推离	3481
tui-ru	推入	3482
tui-shang	推上	3483
tui-suan	推算	3484
tui-xiang	推向	3485
tui-xiao	推销	3486
tui-xing	推行	3487
tui-xuan	推选	3488
tui	退	3489
tui-chu	退出	3490
tui-geng	退耕	3491
tui-hua	退化	3492
tui-huan	退还	3493
tui-hui	退回	3494
tui-huo	退货	3495
tui-rang	退让	3496
tui-shui	退税	3497
tui-xue	退学	3498
tui-yi	退役	3499
tui-yun	退运	3500
tuo-kua	拖垮	3501
tuo-qian	拖欠	3502
tuo-xia-shui	拖下水	3503
tuo-yan	拖延	3504
tuo-guan	托管	3505
tuo-shou	托收	3506
tuo-gou	脱钩	3507
tuo-li	脱离	3508
tuo-pin-zhi-fu	脱贫致富	3509
tuo-dang	妥当	3510
tuo-shan	妥善	3511
tuo-kuan	拓宽	3512
tuo-zhan	拓展	3513
wa	挖	3514
wa-jue	挖掘	3515
wa-qian	挖潜	3516
wai-chu	外出	3517
wai-jia	外嫁	3518
wai-xiao	外销	3519
wai-yi	外移	3520
wan	玩	3521
wan	完	3522
wan-bei	完备	3523
wan-bi	完毕	3524
wan-cheng	完成	3525
wan-gong	完工	3526
wan-shan	完善	3527
wan-zheng	完整	3528
wan-hui	挽回	3529
wan-jiu	挽救	3530
wan	晚	3531
wan-xi	惋惜	3532
wan-ru	宛如	3533
wan-shi-kai-tou-nan	万事开头难	3534
wan-shi-ru-yi	万事如意	3535
wan-zhong-yi-xin	万众一心	3536
wang	往	3537
wang-fan	往返	3538
wang-lai	往来	3539
wang	旺	3540
wang-sheng	旺盛	3541
wang	望	3542
wang-er-que-bu	望而却步	3543
wang-qu	望去	3544
wang-diao	忘掉	3545
wang-ji	忘记	3546
wang-wei	妄为	3547
wei-wu	威武	3548
wei-xie	威胁	3549
wei-bu-zu-dao	微不足道	3550
wei-ruo	微弱	3551
wei-ji-chong-chong	危机重重	3552
wei-ji	危及	3553
wei-xian	危险	3554
wei	违	3555
wei-bei	违背	3556
wei-fa	违法	3557
wei-fan	违反	3558
wei-gui	违规	3559
wei-ji	违纪	3560
wei-yue	违约	3561
wei	围	3562
wei-guan	围观	3563
wei-kun	围困	3564
wei-rao	围绕	3565
wei-li-shi-tu	唯利是图	3566
wei	为	3567
wei-nan	为难	3568
wei-qi	为期	3569
wei-ran	为然	3570
wei-shi	为时	3571
wei-shi-bu-yuan	为时不远	3572
wei-shou	为首	3573
wei-shu-shen-shao	为数甚少	3574
wei-suo-yu-wei	为所欲为	3575
wei-you	为由	3576
wei-zhu	为主	3577
wei-chi	维持	3578
wei-hu	维护	3579
wei-xin	维新	3580
wei-xiu	维修	3581
wei-ren	委任	3582
wei-tuo	委托	3583
wei-da	伟大	3584
wei-zao	伪造	3585
wei-zhuang	伪装	3586
wei	未	3587
wei-guo	未果	3588
wei-hun	未婚	3589
wei	蔚	3590
wei	畏	3591
wei	喂	3592
wei-nai	喂奶	3593
wei	位	3594
wei-ju	位居	3595
wei-yu	位于	3596
wei-yu	位於	3597
wei	谓	3598
wei-mian	卫冕	3599
wen-nuan	温暖	3600
wen-shun	温顺	3601
wen-ming	文明	3602
wen	闻	3603
wen-ming	闻名	3604
wen-ming-yu-shi	闻名于世	3605
wen-he	吻合	3606
wen	稳	3607
wen-ding	稳定	3608
wen-gu	稳固	3609
wen-jian	稳健	3610
wen-tuo	稳妥	3611
wen-zhong-qiu-jin	稳中求进	3612
wen	问	3613
wen-hao	问好	3614
wen-ji	问及	3615
wen-shi	问世	3616
wo-xuan	斡旋	3617
wo-shou-yan-he	握手言和	3618
wu-ran	污染	3619
wu	无	3620
wu-di-zi-rong	无地自容	3621
wu-gu	无辜	3622
wu-ju	无惧	3623
wu-liang	无量	3624
wu-pian	无偏	3625
wu-qi	无欺	3626
wu-qiong	无穷	3627
wu-ren-bu-xiao	无人不晓	3628
wu-shi	无视	3629
wu-si	无私	3630
wu-sun	无损	3631
wu-wang	无望	3632
wu-xia	无暇	3633
wu-xiao	无效	3634
wu-yi-xing-mian	无一幸免	3635
wu-yi-wei-ji	无以为继	3636
wu-yi	无意	3637
wu-yong-zhi-yi	毋庸置疑	3638
wu-zhuang	武装	3639
wu-hua-ba-men	五花八门	3640
wu-mei-jia-lian	物美价廉	3641
wu	务	3642
wu-shi	务实	3643
wu-dao	误导	3644
xi-yi	西移	3645
xi-na	吸纳	3646
xi-qu	吸取	3647
xi-ru	吸入	3648
xi-shou	吸收	3649
xi-yin	吸引	3650
xi-yin-ren	吸引人	3651
xi-sheng	牺牲	3652
xi-xi-xiang-guan	息息相关	3653
xi-ji	希冀	3654
xi-wang	希望	3655
xi	惜	3656
xi-mie	熄灭	3657
xi-ji	袭击	3658
xi-lai	袭来	3659
xi-juan	席卷	3660
xi-guan-yu	习惯于	3661
xi	喜	3662
xi-huan	喜欢	3663
xi-qing	喜庆	3664
xi-ren	喜人	3665
xi-you-can-ban	喜忧参半	3666
xi	系	3667
xi-bo	系泊	3668
xi-lie-hua	系列化	3669
xi-tong	系统	3670
xi-tong-hua	系统化	3671
xi-zhi	细致	3672
xia-pin	瞎拼	3673
xia	辖	3674
xia-chang	狭长	3675
xia-xiao	狭小	3676
xia-zhai	狭窄	3677
xia	下	3678
xia-da	下达	3679
xia-dan	下单	3680
xia-tiao	下调	3681
xia-die	下跌	3682
xia-fa	下发	3683
xia-fang	下放	3684
xia-gang	下岗	3685
xia-gang	下杠	3686
xia-gong-fu	下功夫	3687
xia-hai	下海	3688
xia-hua	下滑	3689
xia-jiang	下降	3690
xia-lai	下来	3691
xia-ling	下令	3692
xia-qu	下去	3693
xia-shan	下山	3694
xia-shu	下属	3695
xia-tai	下台	3696
xia-xie	下泻	3697
xia-xue	下雪	3698
xia-yu	下雨	3699
xian-kai	掀开	3700
xian-qi	掀起	3701
xian-jin	先进	3702
xian-tian-bu-zu	先天不足	3703
xian-yi-hou-nan	先易后难	3704
xian-ming	鲜明	3705
xian	衔	3706
xian-jie	衔接	3707
xian-chu	显出	3708
xian-de	显得	3709
xian-er-yi-jian	显而易见	3710
xian-he	显赫	3711
xian-lu	显露	3712
xian-shi	显示	3713
xian-xian	显现	3714
xian-zhu	显著	3715
xian	现	3716
xian-dai-hua	现代化	3717
xian-ren	现任	3718
xian-shi	现实	3719
xian	献	3720
xian-chu	献出	3721
xian-shang	献上	3722
xian-xue	献血	3723
xian-ru	陷入	3724
xian	限	3725
xian-ding	限定	3726
xian-qi	限期	3727
xian-yu	限于	3728
xian-zhi	限制	3729
xian-yu	限於	3730
xiang-bi	相比	3731
xiang-cha-wu-ji	相差无几	3732
xiang-dang	相当	3733
xiang-dang-yu	相当于	3734
xiang-deng-yu	相等於	3735
xiang-di	相抵	3736
xiang-fan	相反	3737
xiang-fang	相仿	3738
xiang-fu	相符	3739
xiang-ge	相隔	3740
xiang-guan	相关	3741
xiang-jiao	相交	3742
xiang-jiao-yu	相较於	3743
xiang-jie	相接	3744
xiang-jin	相近	3745
xiang-ju-shen-yuan	相距甚远	3746
xiang-lian	相连	3747
xiang-qin	相亲	3748
xiang-ren	相认	3749
xiang-si	相似	3750
xiang-ti-bing-lun	相提并论	3751
xiang-tong	相通	3752
xiang-tong	相同	3753
xiang-wang	相望	3754
xiang-xin	相信	3755
xiang-yi-wei-ban	相依为伴	3756
xiang-ying	相应	3757
xiang-ying-cheng-hui	相映成辉	3758
xiang-zhuang	相撞	3759
xiang-he	祥和	3760
xiang	详	3761
xiang-jin	详尽	3762
xiang-xi	详细	3763
xiang	想	3764
xiang-dao	想到	3765
xiang-dui	想对	3766
xiang-qi	想起	3767
xiang-xiang	想象	3768
xiang-dang-dang	响当当	3769
xiang-dang-dang	响起	3770
xiang-ying	响应	3771
xiang	享	3772
xiang-fu	享负	3773
xiang-nian	享年	3774
xiang-shou	享受	3775
xiang-you	享有	3776
xiang-yu	享誉	3777
xiang	像	3778
xiang	向	3779
xiang	象	3780
xiang-zheng	象征	3781
xiang-zheng	象徵	3782
xiao-tiao	萧条	3783
xue-jia	削价	3784
xue-jian	削减	3785
xue-ruo	削弱	3786
xiao-hui	销毁	3787
xiao-shou	销售	3788
xiao-wang	销往	3789
xiao	消	3790
xiao-zhang-hu-jian	消长互见	3791
xiao-chu	消除	3792
xiao-hao	消耗	3793
xiao-jian	消减	3794
xiao-shi	消失	3795
xiao	晓	3796
xiao	小	3797
xiao-xin	小心	3798
xiao-yu	小于	3799
xiao-qu	小觑	3800
xiao	笑	3801
xiao-fang	效仿	3802
xiao-li	效力	3803
xiao-li-yu	效力于	3804
xiao-zhong	效忠	3805
xie-ban	协办	3806
xie-tiao	协调	3807
xie-shang	协商	3808
xie-zhu	协助	3809
jia	挟	3810
xie-chi	挟持	3811
xie	携	3812
xie-dai	携带	3813
xie-po	携手	3814
xie-po	胁迫	3815
xie	写	3816
xie-ming	写明	3817
xie-shang	写上	3818
xie-xia	写下	3819
xie-xin	写信	3820
xie-ren	卸任	3821
xie-dai	懈怠	3822
xie	谢	3823
xie-xie	谢谢	3824
xin-shang	欣赏	3825
xin-wei	欣慰	3826
xin-xi	欣喜	3827
xin-xin-xiang-rong	欣欣向荣	3828
xin-ku	辛苦	3829
xin	新	3830
xin-chun-yu-kuai	新春愉快	3831
xin-jian	新建	3832
xin-pi	新批	3833
xin-qian	新签	3834
xin-xian	新鲜	3835
xin-xiu	新修	3836
xin-ying	新颖	3837
xin-zeng	新增	3838
xin-ai	心爱	3839
xin-dong	心动	3840
xin-hua-nu-fang	心花怒放	3841
xin-jing-rou-tiao	心惊肉跳	3842
xin-lian-xin	心连心	3843
xin-you-yi-lu	心有疑虑	3844
xin	信	3845
xin-fu	信服	3846
xin-lai	信赖	3847
xin-ren	信任	3848
xin-shou	信守	3849
xin-yong	信用	3850
xing-luo-qi-bu	星罗棋布	3851
xing	兴	3852
xing-ban	兴办	3853
xing-fen	兴奋	3854
xing-jian	兴建	3855
xing-qi	兴起	3856
xing-wang	兴旺	3857
xing-xiu	兴修	3858
xing-ye	兴业	3859
xing	形	3860
xing-cheng	形成	3861
xing-rong	形容	3862
xing-shi-duo-yang	形式多样	3863
xing-si	形似	3864
xing-tong	形同	3865
xing-xing-se-se	形形色色	3866
xing	行	3867
xing-cheng	行程	3868
xing-dong	行动	3869
xing-jing	行经	3870
xing-shi	行使	3871
xing-shi	行驶	3872
xing-xiao	行销	3873
xing-zheng	行政	3874
xing-zhi-you-xiao	行之有效	3875
xing-jiu	醒酒	3876
xing	幸	3877
xing-mian-yu	幸免于	3878
xing-yun	幸运	3879
xiong-e	凶恶	3880
xiong-hen	凶狠	3881
xiong-meng	凶猛	3882
xiong-yong	汹涌	3883
xiong-hou	雄厚	3884
xiong-zhuang	雄壮	3885
xiong-jiu-jiu	雄赳赳	3886
xiong	熊	3887
xiong-xiong	熊熊	3888
xiu-ban	休班	3889
xiu-jia	休假	3890
xiu-mian	休眠	3891
xiu-qi-yu-gong	休戚与共	3892
xiu-xi	休息	3893
xiu-yang-sheng-xi	休养生息	3894
xiu	修	3895
xiu-chuan	修船	3896
xiu-dao	修到	3897
xiu-ding	修订	3898
xiu-du	修读	3899
xiu-fu	修复	3900
xiu-gai	修改	3901
xiu-jian	修建	3902
xiu-lu	修路	3903
xiu-qiao	修桥	3904
xiu-zheng	修正	3905
xu	需	3906
xu-jin-kong-ji	需金孔急	3907
xu-yao	需要	3908
xu-hao	虚耗	3909
xu-jia	虚假	3910
xu	须	3911
xu-yao	须要	3912
xu	许	3913
xu-nuo	许诺	3914
xu-jiu	酗酒	3915
xu	续	3916
xu-qian	续签	3917
xuan-nao	喧闹	3918
xuan-bu	宣布	3919
xuan-cheng	宣称	3920
xuan-chuan	宣传	3921
xuan-du	宣读	3922
xuan-gao	宣告	3923
xuan-pan	宣判	3924
xuan-shi	宣誓	3925
xuan-yang	宣扬	3926
xuan	悬	3927
xuan-gua	悬挂	3928
xuan-kong	悬空	3929
xuan	选	3930
xuan-chu	选出	3931
xuan-ding	选定	3932
xuan-ju	选举	3933
xuan-pai	选派	3934
xuan-qu	选取	3935
xuan-wei	选为	3936
xuan-yong	选用	3937
xuan-ze	选择	3938
xuan-zhi	选址	3939
xuan-zhong	选中	3940
xue	学	3941
xue-cheng	学成	3942
xue-dao	学到	3943
xue-hui	学会	3944
xue-xi	学习	3945
xue-mai-xiang-lian	血脉相连	3946
xun	循	3947
xun-xu-jian-jin	循序渐进	3948
xun-wen	询问	3949
xun	寻	3950
xun-mi	寻觅	3951
xun-qiu	寻求	3952
xun-zhao	寻找	3953
xun-hua	驯化	3954
xun-luo	巡逻	3955
xun-you	巡游	3956
xun-zhi	殉职	3957
xun-lian	训练	3958
xun-lian-you-su	训练有素	3959
xun-quan	训犬	3960
xun-yang	训养	3961
xun-meng	迅猛	3962
xun-su	迅速	3963
ya	压	3964
yang-cheng	压成	3965
ya-suo	压缩	3966
ya-yi	压抑	3967
ya-bao	押宝	3968
ya-yu	亚于	3969
yan	淹	3970
yan	严	3971
yan-cheng	严惩	3972
yan-ge	严格	3973
yan-jin	严谨	3974
yan-jin	严禁	3975
yan-jun	严峻	3976
yan-ming	严明	3977
yan-shou	严守	3978
yan-su	严肃	3979
yan-zhen-yi-dai	严阵以待	3980
yan-zhong	严重	3981
yan-du	研读	3982
yan-jiu	研究	3983
yan-zhi	研制	3984
yan-chang	延长	3985
yan-lan	延揽	3986
yan-shen	延伸	3987
yan-wu	延误	3988
yan-xu	延续	3989
yan	言	3990
yan-chu-bi-xing	言出必行	3991
yan-zhi-guo-zao	言之过早	3992
yan-yong	沿用	3993
yan-kan	眼看	3994
yan-bian	演变	3995
yan-chang	演唱	3996
yan-chu	演出	3997
yan-hua	演化	3998
yan-yi	演绎	3999
yan-zou	演奏	4000
yan-xian	艳羡	4001
yan-qing	宴请	4002
yang-ji	殃及	4003
yang-yan	扬言	4004
yang-yi	洋溢	4005
yang-lai	仰赖	4006
yang-tou	仰头	4007
yang-wang	仰望	4008
yang	养	4009
yang-huo	养活	4010
yao-qing	邀请	4011
yao-zhan	腰斩	4012
yao	摇	4013
yao-shen-yi-bian	摇身一变	4014
yao-yao	摇摇	4015
yao-bu-ke-ji	遥不可及	4016
yao-kong	遥控	4017
yao-yao	遥遥	4018
yao-yuan	遥远	4019
yao-ding	咬定	4020
yao-ya	咬牙	4021
yao	要	4022
yao-qiu	要求	4023
ye-xin-bo-bo	野心勃勃	4024
yi-bai-tu-di	一败涂地	4025
yi-chu-ji-fa	一触即发	4026
yi-dao	一道	4027
yi-du	一睹	4028
yi-fan-feng-shun	一帆风顺	4029
yi-fen-wei-er	一分为二	4030
yi-guan	一贯	4031
yi-liu	一流	4032
yi-ming-jing-ren	一鸣惊人	4033
yi-mu-yi-yang	一模一样	4034
yi-mu-liao-ran	一目了然	4035
yi-pian-sheng-ji	一片生机	4036
yi-qi	一起	4037
yi-ru-ji-wang	一如既往	4038
yi-ti	一体	4039
yi-ti-hua	一体化	4040
yi-wu-suo-zhi	一无所知	4041
yi-yang	一样	4042
yi-zhi	一致	4043
yi-cu-er-jiu	一蹴而就	4044
yi-zhi	医治	4045
yi	依	4046
yi-fu	依附	4047
yi-kao	依靠	4048
yi-lai	依赖	4049
yi-tuo	依托	4050
yi-zhao	依照	4051
yi-shi	伊始	4052
yi-han	遗憾	4053
yi-huo	遗祸	4054
yi-liu-xia	遗留下	4055
yi	移	4056
yi-dong	移动	4057
yi-jiao	移交	4058
yi-ju	移居	4059
yi-min	移民	4060
yi-shan-tian-hai	移山填海	4061
yi-shi	移师	4062
yi-wang	移往	4063
yi-si	疑似	4064
yi	宜	4065
yi-mian	以免	4066
yi-tui-wei-jin	以退为进	4067
yi-wei	以为	4068
yi-zi	以资	4069
yi-zhi	抑制	4070
yi	易	4071
yi-zhi	易帜	4072
yi-li	屹立	4073
yi-ce	臆测	4074
yi-ye	肄业	4075
yi-qi-feng-fa	意气风发	4076
yi-shi	意识	4077
yi-wei	意味	4078
yi-bu-rong-ci	义不容辞	4079
yi-yu-yan-biao	溢于言表	4080
yi	议	4081
yi-ding	议定	4082
yi-lun	议论	4083
yi-lun-fen-fen	议论纷纷	4084
yi	异	4085
yi-chang	异常	4086
yi-di	异地	4087
yi-hu-xun-chang	异乎寻常	4088
yin-di-zhi-yi	因地制宜	4089
yin-shi-li-dao	因势利导	4090
yin-ye-fei-shi	因噎废食	4091
yin-ying	因应	4092
yin	阴	4093
yin-chen	阴沉	4094
yin-ke	阴刻	4095
yin-shui	饮水	4096
yin	引	4097
yin-bao	引爆	4098
yin-dao	引导	4099
yin-fa	引发	4100
yin-jin	引进	4101
yin-jing	引颈	4102
yin-hang-gao-ge	引吭高歌	4103
yin-lai	引来	4104
yin-qi	引起	4105
yin-ren-zhu-mu	引人注目	4106
yin-ru	引入	4107
yin-shen	引伸	4108
yin-yong	引用	4109
yin-zi	引资	4110
yin-man	隐瞒	4111
yin-shen	隐身	4112
yin-fa	印发	4113
yin-you	印有	4114
yin-zhi	印制	4115
ying	应	4116
ying-dang	应当	4117
ying-dui	应对	4118
ying-fu	应付	4119
ying-gai	应该	4120
ying-ji	应急	4121
ying-yao	应邀	4122
ying-yong	应用	4123
ying-you-jin-you	应有尽有	4124
ying-yun-er-sheng	应运而生	4125
ying-zhen	应诊	4126
ying	营	4127
ying-jiu	营救	4128
ying-lin	营林	4129
ying-yang	营养	4130
ying-ye	营业	4131
ying-yun	营运	4132
ying-zao	营造	4133
ying	迎	4134
ying-jie	迎接	4135
ying-lai	迎来	4136
ying-zhan	迎战	4137
ying	赢	4138
ying-de	赢得	4139
ying-li	盈利	4140
ying-xiang	影响	4141
ying	硬	4142
ying-lang	硬朗	4143
yong-hu	拥护	4144
yong-ji	拥挤	4145
yong-you	拥有	4146
yong-zhong	臃肿	4147
yong	涌	4148
yong-dao	涌到	4149
yong-ru	涌入	4150
yong-xian	涌现	4151
yong-chui-bu-xiu	永垂不朽	4152
yong-heng	永恒	4153
yong-jiu	永久	4154
yong	用	4155
yong-shang	用上	4156
yong-yi	用以	4157
yong-yu	用于	4158
yong-zuo	用作	4159
yong-yu	用於	4160
you	优	4161
you-hua	优化	4162
you-hui	优惠	4163
you-liang	优良	4164
you-shi-hu-bu	优势互补	4165
you-xian	优先	4166
you-xiu	优秀	4167
you-yi	优异	4168
you-yue	优越	4169
you-zhi	优质	4170
you-jiu	悠久	4171
you	忧	4172
you-xin-chong-chong	忧心忡忡	4173
you	由	4174
you-zhong	由衷	4175
you-ji	邮寄	4176
you-shou	邮售	4177
you-ru	犹如	4178
you	游	4179
you-lan	游览	4180
you-li	游离	4181
you-xing	游行	4182
you	有	4183
you-an	有案	4184
you-bie-yu	有别於	4185
you-chang	有偿	4186
you-dai	有待	4187
you-dai-yu	有待于	4188
you-guan	有关	4189
you-ji-ke-cheng	有机可乘	4190
you-jia	有假	4191
you-jian-yu-ci	有鉴于此	4192
you-lai	有赖	4193
you-li	有利	4194
you-li-ke-tu	有利可图	4195
you-li-yu	有利于	4196
you-li	有力	4197
you-ming	有名	4198
you-qian-ke-zhuan	有钱可赚	4199
you-sheng-you-se	有声有色	4200
you-suo	有所	4201
you-tiao-bu-wen	有条不紊	4202
you-wang	有望	4203
you-wei	有为	4204
you-xian	有限	4205
you-xiao	有效	4206
you-xing	有幸	4207
you-xu	有序	4208
you-yi	有意	4209
you-yi-yi	有意义	4210
you-yi	有益	4211
you-yi-yu	有益于	4212
you-yu	有余	4213
you-zeng-you-jian	有增有减	4214
you-zhe	有著	4215
you-zhu	有助	4216
you-zhu-yu	有助于	4217
you-zhu-yu	有助於	4218
you-zhe	有着	4219
you-bei-yu	有悖于	4220
you-hao	友好	4221
yu-hui	迂回	4222
yu	淤	4223
yu-nong	愚弄	4224
yu	余	4225
yu	逾	4226
yu-kuai	愉快	4227
yu	予	4228
yu-yi	予以	4229
yu-ri-ju-zeng	与日俱增	4230
yu	遇	4231
yu-dao	遇到	4232
yu-hai	遇害	4233
yu-shang	遇上	4234
yu-yan-yu-lie	愈演愈烈	4235
yu	欲	4236
yu	育	4237
yu-wei	誉为	4238
yu-yi	寓意	4239
yu-yu	寓于	4240
yu-bao	预报	4241
yu-ce	预测	4242
yu-ding	预定	4243
yu-ding	预订	4244
yu-fang	预防	4245
yu-fu	预付	4246
yu-gu	预估	4247
yu-ji	预计	4248
yu-jian	预见	4249
yu-liao	预料	4250
yu-liu	预留	4251
yu-mou	预谋	4252
yu-qi	预期	4253
yu-she	预设	4254
yu-shi	预示	4255
yu-yan	预言	4256
yu-yi	预以	4257
yuan-ding	原定	4258
yuan-feng-bu-dong	原封不动	4259
yuan-liang	原谅	4260
yuan-shi	原始	4261
yuan-you	原有	4262
yuan-jian	援建	4263
yuan-yin	援引	4264
yuan-zhu	援助	4265
yuan	圆	4266
yuan-yuan	圆圆	4267
yuan-yu	源于	4268
yuan-yuan-bu-duan	源源不断	4269
yuan-yuan-er-zhi	源源而至	4270
yuan-yuan-liu-chang	源远流长	4271
yuan	远	4272
yuan-da	远大	4273
yuan-xiao	远销	4274
yuan-yuan	远远	4275
yuan	愿	4276
yuan-yi	愿意	4277
yue	曰	4278
yue-jian	约见	4279
yue-shang	约上	4280
yue	越	4281
yue	跃	4282
yue-ju	跃居	4283
yue-sheng	跃升	4284
yue-ru	月入	4285
yue-du	阅读	4286
yun-ji	云集	4287
yun-xu	允许	4288
yun	运	4289
yun-da	运达	4290
yun-lai	运来	4291
yun-qu	运去	4292
yun-shu	运输	4293
yun-song	运送	4294
yun-wang	运往	4295
yun-xing	运行	4296
yun-ying	运营	4297
yun-yong	运用	4298
yun-zai	运载	4299
yun-zhuan	运转	4300
yun-zhuan-ru-chang	运转如常	4301
yun-zuo	运作	4302
yun-cang	蕴藏	4303
yun-niang	酝酿	4304
yun-yu	孕育	4305
zai-pei	栽培	4306
zai-sha	宰杀	4307
zai	载	4308
zai-ming	载明	4309
zai-ru	载入	4310
zai-you	载有	4311
zai-sheng	再生	4312
zai	在	4313
zai-chang	在场	4314
zai-hu	在乎	4315
zai-ji	在即	4316
zai-wang	在望	4317
zai-yu	在于	4318
zai-zuo	在座	4319
zan-huan	暂缓	4320
zan-shi	暂时	4321
zan-ting	暂停	4322
zan-cheng	赞成	4323
zan-shang	赞赏	4324
zan-tan	赞叹	4325
zan-tong	赞同	4326
zan-yang	赞扬	4327
zan-yang-you-jia	赞扬有加	4328
zan-zhu	赞助	4329
zao	遭	4330
zao-dao	遭到	4331
zao-feng	遭逢	4332
zao-shou	遭受	4333
zao	早	4334
zao-zao	早早	4335
zao	造	4336
zao-cheng	造成	4337
zao-chu	造出	4338
zao-di	造地	4339
zao-fu	造福	4340
zao-jiu	造就	4341
zao-lin	造林	4342
zao-qiao	造桥	4343
ze-cheng	责成	4344
ze-quan-fen-ming	责权分明	4345
